2.211088905125829029e+01 2.229440303263719159e+01 2.275262401515043109e+01
2.211178418308292493e+01 2.229435820206015606e+01 2.275324382073479867e+01
2.211279500716463531e+01 2.229441606514399155e+01 2.275393545413937346e+01
2.211391896597735496e+01 2.229457524177234973e+01 2.275469845878540909e+01
2.211515346811229676e+01 2.229483431361852652e+01 2.275553235434377086e+01
2.211649646562551297e+01 2.229519290848573121e+01 2.275643765081428072e+01
2.211794528516524494e+01 2.229564952262474975e+01 2.275741382291095860e+01
2.211949666884179777e+01 2.229620154351707129e+01 2.275845930689034802e+01
2.212114792039603373e+01 2.229684741652049240e+01 2.275957353257107485e+01
2.212289632486621116e+01 2.229758555699416434e+01 2.276075590863309728e+01
2.212473915149935522e+01 2.229841435195779908e+01 2.276200582317344256e+01
2.212667365661181051e+01 2.229933216175119526e+01 2.276332264427149710e+01
2.212869708639599153e+01 2.230033732169204796e+01 2.276470572056341979e+01
2.213080667967010484e+01 2.230142814372958071e+01 2.276615438182476936e+01
2.213299967056771678e+01 2.230260291809218742e+01 2.276766793956096180e+01
2.213527329116494968e+01 2.230385991492692099e+01 2.276924568760496115e+01
2.213762477404261375e+01 2.230519738592894541e+01 2.277088690272135096e+01
2.214005135478144837e+01 2.230661356595899747e+01 2.277259084521661592e+01
2.214255027438840528e+01 2.230810667464732688e+01 2.277435675955464234e+01
2.214511878165239267e+01 2.230967491798207902e+01 2.277618387497718899e+01
2.214775413542830762e+01 2.231131648988082006e+01 2.277807140612863535e+01
2.215045360684781883e+01 2.231302957374352758e+01 2.278001855368434647e+01
2.215321449303192480e+01 2.231481336652579017e+01 2.278202449740770064e+01
2.215603409801476076e+01 2.231666605000009440e+01 2.278408841225174086e+01
2.215890973134353104e+01 2.231858476793294699e+01 2.278620946844700512e+01
2.216183873383182501e+01 2.232056767628681015e+01 2.278838681713175518e+01
2.216481846850118487e+01 2.232261292793008067e+01 2.279061959865580889e+01
2.216784632234094232e+01 2.232471867405245192e+01 2.279290694322053312e+01
2.217091970799290124e+01 2.232688306555338187e+01 2.279524797151917426e+01
2.217403647445448556e+01 2.232910421486678132e+01 2.279764167730035496e+01
2.217719408460276043e+01 2.233138027660265479e+01 2.280008716527430224e+01
2.218038959583300596e+01 2.233370937243243048e+01 2.280258423011590807e+01
2.218362053869883610e+01 2.233608966578657018e+01 2.280513196336788084e+01
2.218688450709491633e+01 2.233851940182998419e+01 2.280772886820115986e+01
2.219017909867648086e+01 2.234099675730591628e+01 2.281037402152930582e+01
2.219350194647554630e+01 2.234351991757375799e+01 2.281306649520259455e+01
2.219685072000467940e+01 2.234608707775852565e+01 2.281580535663440301e+01
2.220022312629301098e+01 2.234869644386855825e+01 2.281858966942407463e+01
2.220361691085542688e+01 2.235134623388098163e+01 2.282141849397578426e+01
2.220702985832410548e+01 2.235403457116380110e+01 2.282429121768409175e+01
2.221045979378801505e+01 2.235675969949508968e+01 2.282720689404920122e+01
2.221390458361980791e+01 2.235951998578157429e+01 2.283016424729575178e+01
2.221736213568392060e+01 2.236231370611023195e+01 2.283316233119453997e+01
2.222083040022479494e+01 2.236513915347866543e+01 2.283620019934465972e+01
2.222430878043805436e+01 2.236799457875624242e+01 2.283927682958483274e+01
2.222779533180628775e+01 2.237087831069985455e+01 2.284239127659000701e+01
2.223128673199195759e+01 2.237378875764828479e+01 2.284554267274612727e+01
2.223478221196979021e+01 2.237672534795165191e+01 2.284873141366038496e+01
2.223828060852991939e+01 2.237968648143982620e+01 2.285195654145190858e+01
2.224177903228255815e+01 2.238266951140320771e+01 2.285521577724352937e+01
2.224527507126114401e+01 2.238567286966772940e+01 2.285850819931448186e+01
2.224876703081744012e+01 2.238869501336797896e+01 2.286183288034818162e+01
2.225225326216902744e+01 2.239173442341894216e+01 2.286518889790034947e+01
2.225573216254942110e+01 2.239478960512311900e+01 2.286857533492052141e+01
2.225920217531602674e+01 2.239785908874721443e+01 2.287199128026435702e+01
2.226266179001740753e+01 2.240094143006943028e+01 2.287543582919718332e+01
2.226610951687665363e+01 2.240403606212338872e+01 2.287890808690682221e+01
2.226954393943267974e+01 2.240714160243268083e+01 2.288240716282587073e+01
2.227296371182537982e+01 2.241025583844439595e+01 2.288593217118785716e+01
2.227636750823776524e+01 2.241337743259504478e+01 2.288948223771331669e+01
2.227975404881618360e+01 2.241650507512988000e+01 2.289305649690758315e+01
2.228312209952201428e+01 2.241963748447998128e+01 2.289665409250594763e+01
2.228647047195193664e+01 2.242277340761292237e+01 2.290027417790804520e+01
2.228979802312807834e+01 2.242591162035686736e+01 2.290391591660193882e+01
2.229310365525910953e+01 2.242905092769868602e+01 2.290757848257704765e+01
2.229638624424119442e+01 2.243219180009441160e+01 2.291126087040950310e+01
2.229964478076219692e+01 2.243533310876773257e+01 2.291496227553261988e+01
2.230287837133910855e+01 2.243847211469082836e+01 2.291868209520868405e+01
2.230608609600567149e+01 2.244160774074578768e+01 2.292241954932634584e+01
2.230926707839279644e+01 2.244473894009336234e+01 2.292617387017301311e+01
2.231242048533811229e+01 2.244786469632539649e+01 2.292994430277992990e+01
2.231554552647364886e+01 2.245098402359469603e+01 2.293373010525527178e+01
2.231864145379250530e+01 2.245409596672217134e+01 2.293753054910535383e+01
2.232170756119552024e+01 2.245719960128212378e+01 2.294134491954394406e+01
2.232474317823203691e+01 2.246029403362910770e+01 2.294517303802007291e+01
2.232774768121523579e+01 2.246337840101492489e+01 2.294901422076917896e+01
2.233072049577886631e+01 2.246645189777710172e+01 2.295286760519732994e+01
2.233366107897574437e+01 2.246951372304111416e+01 2.295673253122244262e+01
2.233656892375441316e+01 2.247256308044115514e+01 2.296060802511393462e+01
2.233944356493321948e+01 2.247559923062672382e+01 2.296449345984872892e+01
2.234228457556668701e+01 2.247862146501656611e+01 2.296838822392665591e+01
2.234509156635903082e+01 2.248162910572263584e+01 2.297229172158095167e+01
2.234786418506388017e+01 2.248462150545583427e+01 2.297620337297602333e+01
2.235060211587132173e+01 2.248759804741367319e+01 2.298012261439265558e+01
2.235330507878263973e+01 2.249055814515014262e+01 2.298404889840087861e+01
2.235597282897339255e+01 2.249350124242861426e+01 2.298798169401998592e+01
2.235860515614555410e+01 2.249642681305746095e+01 2.299192048686622059e+01
2.236120188386913554e+01 2.249933436070936921e+01 2.299586477928791695e+01
2.236376286891412235e+01 2.250222341872419918e+01 2.299981409048814385e+01
2.236628800057301092e+01 2.250509354989614152e+01 2.300376795663484941e+01
2.236877719997480440e+01 2.250794434624524243e+01 2.300772593095877028e+01
2.237123041939087642e+01 2.251077542877370519e+01 2.301168758383894186e+01
2.237365036647177519e+01 2.251358652410927874e+01 2.301565334867830614e+01
2.237603701613613438e+01 2.251637730705331109e+01 2.301962283123345188e+01
2.237838767575081533e+01 2.251914740549410965e+01 2.302359480897590061e+01
2.238070241457197795e+01 2.252189655364452037e+01 2.302756892146383549e+01
2.238298132943809549e+01 2.252462451326431037e+01 2.303154482565050643e+01
2.238522454404041184e+01 2.252733107333213169e+01 2.303552219589776229e+01
2.238743220818947677e+01 2.253001604970478411e+01 2.303950072397773852e+01
2.238960521854841090e+01 2.253268011559992345e+01 2.304348095096142046e+01
2.239174376324819349e+01 2.253532311933735954e+01 2.304746261590315015e+01
2.239384733914977943e+01 2.253794411610978088e+01 2.305144463347611605e+01
2.239591619294579772e+01 2.254054302561219458e+01 2.305542676482352249e+01
2.239795153750719692e+01 2.254312188841025133e+01 2.305940872467925473e+01
2.239995365350237932e+01 2.254568066599749798e+01 2.306339030797049006e+01
2.240192190604060229e+01 2.254821725616169914e+01 2.306737139062092368e+01
2.240385662662392008e+01 2.255073167571585202e+01 2.307135180236114280e+01
2.240575816619005067e+01 2.255322396476510960e+01 2.307533138985365539e+01
2.240762689437154620e+01 2.255569418625545453e+01 2.307931001658664627e+01
2.240946319875755677e+01 2.255814242551303295e+01 2.308328756275783533e+01
2.241126748415888059e+01 2.256056878977484104e+01 2.308726392514864756e+01
2.241304017187679065e+01 2.256297340771061144e+01 2.309123901698890791e+01
2.241478169897638750e+01 2.256535642893700100e+01 2.309521276781241284e+01
2.241649251756495076e+01 2.256771802352351486e+01 2.309918512330324347e+01
2.241817309407602465e+01 2.257005838149149568e+01 2.310315604513356291e+01
2.241982390855985230e+01 2.257237771230573387e+01 2.310712551079248200e+01
2.242144545398055300e+01 2.257467624435966869e+01 2.311109351340680718e+01
2.242303823552109066e+01 2.257695422445425137e+01 2.311506006155351756e+01
2.242460276989594448e+01 2.257921191727096755e+01 2.311902517906435151e+01
2.242613958467291013e+01 2.258144960483947017e+01 2.312298890482262337e+01
2.242765069945753353e+01 2.258366890802249216e+01 2.312695261248379808e+01
2.242913747697324922e+01 2.258587007197407814e+01 2.313091625576591426e+01
2.243059897535574265e+01 2.258805210293420274e+01 2.313487858950211162e+01
2.243203624682771036e+01 2.259021600379752570e+01 2.313884072154211680e+01
2.243344985107244227e+01 2.259236213832148010e+01 2.314280276002659775e+01
2.243483904926746675e+01 2.259449028869159193e+01 2.314676392343617550e+01
2.243620476333167346e+01 2.259660220421368493e+01 2.315072452479543941e+01
2.243754758660609738e+01 2.259869828400847069e+01 2.315468470768666975e+01
2.243886777790368470e+01 2.260077757944843668e+01 2.315864445858158405e+01
2.244016593720063568e+01 2.260284051490866375e+01 2.316260395406220596e+01
2.244144266860004677e+01 2.260488752603124496e+01 2.316656338308887797e+01
2.244269906340291243e+01 2.260691900640476248e+01 2.317052374164097372e+01
2.244393570911788061e+01 2.260893541301614107e+01 2.317448524315781455e+01
2.244515383246126206e+01 2.261093799462082998e+01 2.317844814047642288e+01
2.244635404152955971e+01 2.261292722769209362e+01 2.318241266982940374e+01
2.244753584438730698e+01 2.261490286457643961e+01 2.318637825357819082e+01
2.244869985926423084e+01 2.261686539645870297e+01 2.319034514895586341e+01
2.244984670511100688e+01 2.261881532185484645e+01 2.319431362354386650e+01
2.245097700117674222e+01 2.262075314605677079e+01 2.319828395496648099e+01
2.245209136660335503e+01 2.262267938058021954e+01 2.320225643058225629e+01
2.245319042003674426e+01 2.262459454261638570e+01 2.320623134717247638e+01
2.245427477925515802e+01 2.262649915448768212e+01 2.321020901062676600e+01
2.245534506081455106e+01 2.262839374310781437e+01 2.321418973562621701e+01
2.245640313336955529e+01 2.263027938645220161e+01 2.321817666980056316e+01
2.245744963782731674e+01 2.263215661819317504e+01 2.322217017230117975e+01
2.245848394378361235e+01 2.263402542886286284e+01 2.322616777455807835e+01
2.245950666061925105e+01 2.263588635848264019e+01 2.323016982339689918e+01
2.246051839497257063e+01 2.263773994904856224e+01 2.323417667281221100e+01
2.246151975048826799e+01 2.263958674402693561e+01 2.323818868363906986e+01
2.246251132995325150e+01 2.264142805239480083e+01 2.324220739826440862e+01
2.246349682917517754e+01 2.264326500394260577e+01 2.324623312835773703e+01
2.246447685225057711e+01 2.264509738298507813e+01 2.325026508214885013e+01
2.246544890159336916e+01 2.264692515279285345e+01 2.325430371318368827e+01
2.246641356198505335e+01 2.264874885682456096e+01 2.325834941193773631e+01
2.246737141404137361e+01 2.265056903715128556e+01 2.326240257373460452e+01
2.246832302006139059e+01 2.265238685268580099e+01 2.326646353967993974e+01
2.246926895202143371e+01 2.265420284590024735e+01 2.327053271362965248e+01
2.247021006907830909e+01 2.265601707595616787e+01 2.327461136614346060e+01
2.247114693235423388e+01 2.265783007509165969e+01 2.327869991623289536e+01
2.247207982179393326e+01 2.265964223084501228e+01 2.328279797578090182e+01
2.247300929045612250e+01 2.266145406789191341e+01 2.328690596207874464e+01
2.247393589840984873e+01 2.266326647468944699e+01 2.329102532851374363e+01
2.247486017582680518e+01 2.266507995685038424e+01 2.329515649660679699e+01
2.247578264507205859e+01 2.266689465320726882e+01 2.329929885542614798e+01
2.247670383989258980e+01 2.266871106906626210e+01 2.330345283019857305e+01
2.247762441923343246e+01 2.267052993773169334e+01 2.330761889503557072e+01
2.247854490824729723e+01 2.267235175485166820e+01 2.331179747656733170e+01
2.247946698262848741e+01 2.267417762638453738e+01 2.331598914515074128e+01
2.248039116703541040e+01 2.267600802934288851e+01 2.332019432072824117e+01
2.248131668633838842e+01 2.267784258260120112e+01 2.332441323783223908e+01
2.248224404524720299e+01 2.267968175236097750e+01 2.332864632410107575e+01
2.248317374379653799e+01 2.268152599734110098e+01 2.333289400640707356e+01
2.248410610549280975e+01 2.268337639840514441e+01 2.333715796794341557e+01
2.248504162044976695e+01 2.268523340080564665e+01 2.334143862505528588e+01
2.248598094631122990e+01 2.268709681091086239e+01 2.334573514209081679e+01
2.248692456511459881e+01 2.268896705511224710e+01 2.335004793982032112e+01
2.248787295462278735e+01 2.269084455117965859e+01 2.335437743666974697e+01
2.248882658842154214e+01 2.269272970807086054e+01 2.335872404840940320e+01
2.248978593602074127e+01 2.269462292575322593e+01 2.336308818784484487e+01
2.249075189537986574e+01 2.269652467946263030e+01 2.336747055936849904e+01
2.249172493048892818e+01 2.269843535121896849e+01 2.337187156090010021e+01
2.249270565622176576e+01 2.270035626310752264e+01 2.337629208060946340e+01
2.249369452952404558e+01 2.270228777363626094e+01 2.338073252259285439e+01
2.249469259011213396e+01 2.270423021054163115e+01 2.338519243941085790e+01
